7000, 0.05, 46.63
7000, 0.10, 49.73
7000, 0.20, 48.24
7000, 0.30, 51.95
7000, 0.50, 50.52
7000, 1.00, 56.53
7000, 2.00, 56.69
7000, 3.00, 58.45
7000, 4.00, 57.52
7000, 8.00, 58.62
11000, 0.05, 45.53
11000, 0.10, 43.23
11000, 0.20, 51.33
11000, 0.30, 50.71
11000, 0.50, 55.59
11000, 1.00, 56.52
11000, 2.00, 56.02
11000, 3.00, 60.03
11000, 4.00, 56.69
11000, 8.00, 59.61
13000, 0.05, 45.56
13000, 0.10, 48.41
13000, 0.20, 53.16
13000, 0.30, 48.94
13000, 0.50, 55.78
13000, 1.00, 53.76
13000, 2.00, 58.85
13000, 3.00, 57.18
13000, 4.00, 60.36
13000, 8.00, 57.77
