300,0.05,12.37
300,0.10,16.31
300,0.20,12.25
300,0.30,26.86
300,0.50,12.39
300,1.00,23.52
300,2.00,38.14
300,3.00,35.40
300,4.00,39.24
300,8.00,41.78
600,0.05,9.03
600,0.10,19.07
600,0.20,21.40
600,0.30,19.30
600,0.50,26.91
600,1.00,28.64
600,2.00,37.71
600,3.00,35.44
600,4.00,39.47
600,8.00,43.39
1000,0.05,17.63
1000,0.10,21.86
1000,0.20,14.55
1000,0.30,26.69
1000,0.50,24.91
1000,1.00,40.57
1000,2.00,37.14
1000,3.00,42.12
1000,4.00,41.67
1000,8.00,51.04
